wsj_2388.ptree,0,4,0..1,.
wsj_2388.ptree,1,5,1..6,START
wsj_2388.ptree,1,7,9..18,Honeywell
wsj_2388.ptree,1,9,19..23,Inc.
wsj_2388.ptree,1,11,24..27,and
wsj_2388.ptree,1,13,28..41,International
wsj_2388.ptree,1,15,42..50,Business
wsj_2388.ptree,1,17,51..59,Machines
wsj_2388.ptree,1,19,60..65,Corp.
wsj_2388.ptree,1,22,66..74,received
wsj_2388.ptree,1,26,75..78,Air
wsj_2388.ptree,1,28,79..84,Force
wsj_2388.ptree,1,30,85..94,contracts
wsj_2388.ptree,1,33,95..97,to
wsj_2388.ptree,1,36,98..105,develop
wsj_2388.ptree,1,39,106..116,integrated
wsj_2388.ptree,1,41,117..125,circuits
wsj_2388.ptree,1,44,126..129,for
wsj_2388.ptree,1,48,130..133,use
wsj_2388.ptree,1,51,134..136,in
wsj_2388.ptree,1,54,137..142,space
wsj_2388.ptree,1,56,142..143,.
wsj_2388.ptree,2,7,146..155,Honeywell
wsj_2388.ptree,2,9,155..157,'s
wsj_2388.ptree,2,11,158..166,contract
wsj_2388.ptree,2,14,167..174,totaled
wsj_2388.ptree,2,18,175..176,$
wsj_2388.ptree,2,20,176..180,69.7
wsj_2388.ptree,2,22,181..188,million
wsj_2388.ptree,2,24,188..189,COMMA
wsj_2388.ptree,2,26,190..193,and
wsj_2388.ptree,2,30,194..197,IBM
wsj_2388.ptree,2,33,197..199,'s
wsj_2388.ptree,2,37,200..201,$
wsj_2388.ptree,2,39,201..205,68.8
wsj_2388.ptree,2,41,206..213,million
wsj_2388.ptree,2,43,213..214,.
wsj_2388.ptree,3,5,217..223,Boeing
wsj_2388.ptree,3,7,224..227,Co.
wsj_2388.ptree,3,10,228..236,received
wsj_2388.ptree,3,14,237..238,a
wsj_2388.ptree,3,18,239..240,$
wsj_2388.ptree,3,20,240..244,46.7
wsj_2388.ptree,3,22,245..252,million
wsj_2388.ptree,3,24,253..256,Air
wsj_2388.ptree,3,26,257..262,Force
wsj_2388.ptree,3,28,263..271,contract
wsj_2388.ptree,3,31,272..275,for
wsj_2388.ptree,3,35,276..286,developing
wsj_2388.ptree,3,37,287..292,cable
wsj_2388.ptree,3,39,293..300,systems
wsj_2388.ptree,3,42,301..304,for
wsj_2388.ptree,3,45,305..308,the
wsj_2388.ptree,3,47,309..318,Minuteman
wsj_2388.ptree,3,49,319..326,Missile
wsj_2388.ptree,3,51,326..327,.
wsj_2388.ptree,4,5,330..337,General
wsj_2388.ptree,4,7,338..346,Dynamics
wsj_2388.ptree,4,9,347..352,Corp.
wsj_2388.ptree,4,12,353..361,received
wsj_2388.ptree,4,16,362..363,a
wsj_2388.ptree,4,20,364..365,$
wsj_2388.ptree,4,22,365..367,29
wsj_2388.ptree,4,24,368..375,million
wsj_2388.ptree,4,26,376..379,Air
wsj_2388.ptree,4,28,380..385,Force
wsj_2388.ptree,4,30,386..394,contract
wsj_2388.ptree,4,33,395..398,for
wsj_2388.ptree,4,36,399..417,electronic-warfare
wsj_2388.ptree,4,38,418..426,training
wsj_2388.ptree,4,40,427..431,sets
wsj_2388.ptree,4,42,431..432,.
wsj_2388.ptree,5,5,435..442,Grumman
wsj_2388.ptree,5,7,443..448,Corp.
wsj_2388.ptree,5,10,449..457,received
wsj_2388.ptree,5,13,458..460,an
wsj_2388.ptree,5,17,461..462,$
wsj_2388.ptree,5,19,462..466,18.1
wsj_2388.ptree,5,21,467..474,million
wsj_2388.ptree,5,23,475..479,Navy
wsj_2388.ptree,5,25,480..488,contract
wsj_2388.ptree,5,29,489..491,to
wsj_2388.ptree,5,32,492..499,upgrade
wsj_2388.ptree,5,35,500..508,aircraft
wsj_2388.ptree,5,37,509..520,electronics
wsj_2388.ptree,5,39,520..521,.
wsj_2388.ptree,6,5,524..528,Avco
wsj_2388.ptree,6,7,529..534,Corp.
wsj_2388.ptree,6,10,535..543,received
wsj_2388.ptree,6,14,544..546,an
wsj_2388.ptree,6,18,547..548,$
wsj_2388.ptree,6,20,548..552,11.8
wsj_2388.ptree,6,22,553..560,million
wsj_2388.ptree,6,24,561..565,Army
wsj_2388.ptree,6,26,566..574,contract
wsj_2388.ptree,6,29,575..578,for
wsj_2388.ptree,6,32,579..589,helicopter
wsj_2388.ptree,6,34,590..597,engines
wsj_2388.ptree,6,36,597..598,.
