wsj_2367.ptree,0,4,0..1,.
wsj_2367.ptree,1,6,1..6,START
wsj_2367.ptree,1,9,9..13,This
wsj_2367.ptree,1,11,14..19,small
wsj_2367.ptree,1,13,20..26,Dallas
wsj_2367.ptree,1,15,27..33,suburb
wsj_2367.ptree,1,18,33..35,'s
wsj_2367.ptree,1,21,36..39,got
wsj_2367.ptree,1,24,40..47,trouble
wsj_2367.ptree,1,26,47..48,.
wsj_2367.ptree,2,7,49..56,Trouble
wsj_2367.ptree,2,10,57..61,with
wsj_2367.ptree,2,13,62..63,a
wsj_2367.ptree,2,15,64..71,capital
wsj_2367.ptree,2,17,72..73,T
wsj_2367.ptree,2,19,74..77,and
wsj_2367.ptree,2,23,78..82,that
wsj_2367.ptree,2,25,83..89,rhymes
wsj_2367.ptree,2,28,90..94,with
wsj_2367.ptree,2,32,95..96,P
wsj_2367.ptree,2,34,97..100,and
wsj_2367.ptree,2,37,101..105,that
wsj_2367.ptree,2,40,106..112,stands
wsj_2367.ptree,2,43,113..116,for
wsj_2367.ptree,2,46,117..121,pool
wsj_2367.ptree,2,48,121..122,.
wsj_2367.ptree,3,7,125..129,More
wsj_2367.ptree,3,9,130..134,than
wsj_2367.ptree,3,11,135..137,30
wsj_2367.ptree,3,13,138..143,years
wsj_2367.ptree,3,15,144..147,ago
wsj_2367.ptree,3,17,147..148,COMMA
wsj_2367.ptree,3,21,149..154,Prof.
wsj_2367.ptree,3,23,155..161,Harold
wsj_2367.ptree,3,25,162..166,Hill
wsj_2367.ptree,3,27,166..167,COMMA
wsj_2367.ptree,3,31,168..171,the
wsj_2367.ptree,3,33,172..175,con
wsj_2367.ptree,3,35,176..179,man
wsj_2367.ptree,3,38,180..182,in
wsj_2367.ptree,3,42,183..191,Meredith
wsj_2367.ptree,3,44,192..199,Willson
wsj_2367.ptree,3,46,199..201,'s
wsj_2367.ptree,3,51,203..206,The
wsj_2367.ptree,3,53,207..212,Music
wsj_2367.ptree,3,55,213..216,Man
wsj_2367.ptree,3,57,216..217,COMMA
