wsj_2309.ptree,0,4,0..1,.
wsj_2309.ptree,1,6,1..6,START
wsj_2309.ptree,1,8,9..13,Atco
wsj_2309.ptree,1,10,14..18,Ltd.
wsj_2309.ptree,1,13,19..23,said
wsj_2309.ptree,1,18,24..27,its
wsj_2309.ptree,1,20,28..37,utilities
wsj_2309.ptree,1,22,38..41,arm
wsj_2309.ptree,1,25,42..44,is
wsj_2309.ptree,1,28,45..56,considering
wsj_2309.ptree,1,32,57..65,building
wsj_2309.ptree,1,35,66..69,new
wsj_2309.ptree,1,37,70..78,electric
wsj_2309.ptree,1,39,79..84,power
wsj_2309.ptree,1,41,85..91,plants
wsj_2309.ptree,1,43,91..92,COMMA
wsj_2309.ptree,1,46,93..97,some
wsj_2309.ptree,1,49,98..104,valued
wsj_2309.ptree,1,52,105..107,at
wsj_2309.ptree,1,57,108..112,more
wsj_2309.ptree,1,59,113..117,than
wsj_2309.ptree,1,61,118..121,one
wsj_2309.ptree,1,63,122..129,billion
wsj_2309.ptree,1,65,130..138,Canadian
wsj_2309.ptree,1,67,139..146,dollars
wsj_2309.ptree,1,70,147..148,(
wsj_2309.ptree,1,74,148..151,US$
wsj_2309.ptree,1,76,151..154,851
wsj_2309.ptree,1,78,155..162,million
wsj_2309.ptree,1,80,162..163,)
wsj_2309.ptree,1,82,163..164,COMMA
wsj_2309.ptree,1,85,165..167,in
wsj_2309.ptree,1,89,168..173,Great
wsj_2309.ptree,1,91,174..181,Britain
wsj_2309.ptree,1,93,182..185,and
wsj_2309.ptree,1,96,186..195,elsewhere
wsj_2309.ptree,1,98,195..196,.
wsj_2309.ptree,2,3,199..203,C.S.
wsj_2309.ptree,2,5,204..214,Richardson
wsj_2309.ptree,2,7,214..215,COMMA
wsj_2309.ptree,2,9,216..220,Atco
wsj_2309.ptree,2,11,220..222,'s
wsj_2309.ptree,2,13,223..229,senior
wsj_2309.ptree,2,15,230..234,vice
wsj_2309.ptree,2,17,235..244,president
wsj_2309.ptree,2,19,244..245,COMMA
wsj_2309.ptree,2,21,246..253,finance
wsj_2309.ptree,2,23,253..254,COMMA
wsj_2309.ptree,2,25,255..259,said
wsj_2309.ptree,2,27,260..263,its
wsj_2309.ptree,2,29,264..268,50.1
wsj_2309.ptree,2,31,268..269,%
wsj_2309.ptree,2,33,269..270,-
wsj_2309.ptree,2,35,270..275,owned
wsj_2309.ptree,2,37,276..284,Canadian
wsj_2309.ptree,2,39,285..294,Utilities
wsj_2309.ptree,2,41,295..299,Ltd.
wsj_2309.ptree,2,43,300..304,unit
wsj_2309.ptree,2,45,305..307,is
wsj_2309.ptree,2,47,308..317,reviewing
wsj_2309.ptree,2,49,318..330,cogeneration
wsj_2309.ptree,2,51,331..339,projects
wsj_2309.ptree,2,53,340..342,in
wsj_2309.ptree,2,55,343..350,eastern
wsj_2309.ptree,2,57,351..357,Canada
wsj_2309.ptree,2,59,357..358,COMMA
wsj_2309.ptree,2,61,359..362,and
wsj_2309.ptree,2,63,363..375,conventional
wsj_2309.ptree,2,65,376..384,electric
wsj_2309.ptree,2,67,385..390,power
wsj_2309.ptree,2,69,391..401,generating
wsj_2309.ptree,2,71,402..408,plants
wsj_2309.ptree,2,73,409..418,elsewhere
wsj_2309.ptree,2,75,418..419,COMMA
wsj_2309.ptree,2,77,420..429,including
wsj_2309.ptree,2,79,430..437,Britain
wsj_2309.ptree,2,81,437..438,COMMA
wsj_2309.ptree,2,83,439..444,where
wsj_2309.ptree,2,85,445..448,the
wsj_2309.ptree,2,87,449..456,British
wsj_2309.ptree,2,89,457..467,government
wsj_2309.ptree,2,91,468..473,plans
wsj_2309.ptree,2,93,474..476,to
wsj_2309.ptree,2,95,477..482,allow
wsj_2309.ptree,2,97,483..490,limited
wsj_2309.ptree,2,99,491..502,competition
wsj_2309.ptree,2,101,503..505,in
wsj_2309.ptree,2,103,506..516,electrical
wsj_2309.ptree,2,105,517..527,generation
wsj_2309.ptree,2,107,528..532,from
wsj_2309.ptree,2,109,533..547,private-sector
wsj_2309.ptree,2,111,548..557,suppliers
wsj_2309.ptree,2,113,558..560,as
wsj_2309.ptree,2,115,561..565,part
wsj_2309.ptree,2,117,566..568,of
wsj_2309.ptree,2,119,569..572,its
wsj_2309.ptree,2,121,573..586,privatization
wsj_2309.ptree,2,123,587..594,program
wsj_2309.ptree,2,125,594..595,.
wsj_2309.ptree,3,7,599..602,The
wsj_2309.ptree,3,9,603..611,projects
wsj_2309.ptree,3,12,612..615,are
wsj_2309.ptree,3,15,616..619,big
wsj_2309.ptree,3,17,619..620,.
wsj_2309.ptree,4,6,621..625,They
wsj_2309.ptree,4,9,626..629,can
wsj_2309.ptree,4,12,630..632,be
wsj_2309.ptree,4,16,633..635,C$
wsj_2309.ptree,4,18,635..636,1
wsj_2309.ptree,4,20,637..644,billion
wsj_2309.ptree,4,23,645..649,plus
wsj_2309.ptree,4,25,649..650,COMMA
wsj_2309.ptree,4,30,652..655,Mr.
wsj_2309.ptree,4,32,656..666,Richardson
wsj_2309.ptree,4,35,667..671,said
wsj_2309.ptree,4,37,671..672,.
wsj_2309.ptree,5,8,674..677,But
wsj_2309.ptree,5,11,678..680,we
wsj_2309.ptree,5,14,681..686,would
