wsj_2322.ptree,0,4,0..1,.
wsj_2322.ptree,1,5,1..6,START
wsj_2322.ptree,1,7,9..20,Traditional
wsj_2322.ptree,1,9,21..31,Industries
wsj_2322.ptree,1,11,32..36,Inc.
wsj_2322.ptree,1,14,37..41,said
wsj_2322.ptree,1,19,42..44,it
wsj_2322.ptree,1,22,45..52,expects
wsj_2322.ptree,1,26,53..55,to
wsj_2322.ptree,1,29,56..62,report
wsj_2322.ptree,1,32,63..64,a
wsj_2322.ptree,1,34,65..68,net
wsj_2322.ptree,1,36,69..73,loss
wsj_2322.ptree,1,39,74..77,for
wsj_2322.ptree,1,43,78..81,the
wsj_2322.ptree,1,45,82..88,fourth
wsj_2322.ptree,1,47,89..96,quarter
wsj_2322.ptree,1,51,97..101,that
wsj_2322.ptree,1,56,102..107,ended
wsj_2322.ptree,1,59,108..112,June
wsj_2322.ptree,1,61,113..115,30
wsj_2322.ptree,1,63,116..119,and
wsj_2322.ptree,1,66,120..122,is
wsj_2322.ptree,1,69,123..130,seeking
wsj_2322.ptree,1,72,131..134,new
wsj_2322.ptree,1,74,135..144,financing
wsj_2322.ptree,1,76,144..145,.
wsj_2322.ptree,2,6,148..151,The
wsj_2322.ptree,2,8,152..158,seller
wsj_2322.ptree,2,11,159..161,of
wsj_2322.ptree,2,14,162..174,photographic
wsj_2322.ptree,2,16,175..183,products
wsj_2322.ptree,2,18,184..187,and
wsj_2322.ptree,2,20,188..196,services
wsj_2322.ptree,2,23,197..201,said
wsj_2322.ptree,2,28,202..204,it
wsj_2322.ptree,2,31,205..207,is
wsj_2322.ptree,2,34,208..219,considering
wsj_2322.ptree,2,38,220..221,a
wsj_2322.ptree,2,40,222..228,number
wsj_2322.ptree,2,43,229..231,of
wsj_2322.ptree,2,46,232..241,financing
wsj_2322.ptree,2,48,242..254,alternatives
wsj_2322.ptree,2,50,254..255,COMMA
wsj_2322.ptree,2,53,256..265,including
wsj_2322.ptree,2,57,266..273,seeking
wsj_2322.ptree,2,60,274..283,increases
wsj_2322.ptree,2,63,284..286,in
wsj_2322.ptree,2,66,287..290,its
wsj_2322.ptree,2,68,291..297,credit
wsj_2322.ptree,2,70,298..303,lines
wsj_2322.ptree,2,72,303..304,.
wsj_2322.ptree,3,5,307..318,Traditional
wsj_2322.ptree,3,9,319..327,declined
wsj_2322.ptree,3,13,328..330,to
wsj_2322.ptree,3,16,331..339,estimate
wsj_2322.ptree,3,20,340..343,the
wsj_2322.ptree,3,22,344..350,amount
wsj_2322.ptree,3,25,351..353,of
wsj_2322.ptree,3,28,354..357,the
wsj_2322.ptree,3,30,358..362,loss
wsj_2322.ptree,3,32,363..366,and
wsj_2322.ptree,3,35,367..372,would
wsj_2322.ptree,3,37,372..375,n't
wsj_2322.ptree,3,40,376..379,say
wsj_2322.ptree,3,43,380..382,if
wsj_2322.ptree,3,47,383..385,it
wsj_2322.ptree,3,50,386..393,expects
wsj_2322.ptree,3,54,394..396,to
wsj_2322.ptree,3,57,397..401,show
wsj_2322.ptree,3,61,402..403,a
wsj_2322.ptree,3,63,404..410,profit
wsj_2322.ptree,3,66,411..414,for
wsj_2322.ptree,3,69,415..418,the
wsj_2322.ptree,3,71,419..423,year
wsj_2322.ptree,3,73,423..424,.
wsj_2322.ptree,4,5,425..427,In
wsj_2322.ptree,4,9,428..431,the
wsj_2322.ptree,4,11,432..436,year
wsj_2322.ptree,4,14,437..442,ended
wsj_2322.ptree,4,17,443..447,June
wsj_2322.ptree,4,19,448..450,30
wsj_2322.ptree,4,21,450..451,COMMA
wsj_2322.ptree,4,23,452..456,1988
wsj_2322.ptree,4,25,456..457,COMMA
wsj_2322.ptree,4,28,458..469,Traditional
wsj_2322.ptree,4,31,470..478,reported
wsj_2322.ptree,4,35,479..482,net
wsj_2322.ptree,4,37,483..489,income
wsj_2322.ptree,4,40,490..492,of
wsj_2322.ptree,4,45,493..494,$
wsj_2322.ptree,4,47,494..497,4.9
wsj_2322.ptree,4,49,498..505,million
wsj_2322.ptree,4,51,505..506,COMMA
wsj_2322.ptree,4,53,507..509,or
wsj_2322.ptree,4,57,510..511,$
wsj_2322.ptree,4,59,511..515,1.21
wsj_2322.ptree,4,62,516..517,a
wsj_2322.ptree,4,64,518..523,share
wsj_2322.ptree,4,66,523..524,.
wsj_2322.ptree,5,5,525..528,The
wsj_2322.ptree,5,7,529..536,company
wsj_2322.ptree,5,10,537..540,did
wsj_2322.ptree,5,12,540..543,n't
wsj_2322.ptree,5,15,544..549,break
wsj_2322.ptree,5,18,550..553,out
wsj_2322.ptree,5,21,554..557,its
wsj_2322.ptree,5,23,558..572,fourth-quarter
wsj_2322.ptree,5,25,573..580,results
wsj_2322.ptree,5,27,580..581,.
wsj_2322.ptree,6,5,582..584,In
wsj_2322.ptree,6,8,585..588,the
wsj_2322.ptree,6,10,589..595,latest
wsj_2322.ptree,6,12,596..600,nine
wsj_2322.ptree,6,14,601..607,months
wsj_2322.ptree,6,17,608..611,net
wsj_2322.ptree,6,19,612..618,income
wsj_2322.ptree,6,22,619..622,was
wsj_2322.ptree,6,27,623..624,$
wsj_2322.ptree,6,29,624..627,4.7
wsj_2322.ptree,6,31,628..635,million
wsj_2322.ptree,6,33,635..636,COMMA
wsj_2322.ptree,6,35,637..639,or
wsj_2322.ptree,6,39,640..641,$
wsj_2322.ptree,6,41,641..645,1.31
wsj_2322.ptree,6,44,646..647,a
wsj_2322.ptree,6,46,648..653,share
wsj_2322.ptree,6,48,653..654,COMMA
wsj_2322.ptree,6,51,655..657,on
wsj_2322.ptree,6,55,658..665,revenue
wsj_2322.ptree,6,58,666..668,of
wsj_2322.ptree,6,62,669..670,$
wsj_2322.ptree,6,64,670..674,44.3
wsj_2322.ptree,6,66,675..682,million
wsj_2322.ptree,6,68,682..683,.
wsj_2322.ptree,7,5,686..696,Separately
wsj_2322.ptree,7,7,696..697,COMMA
wsj_2322.ptree,7,10,698..701,the
wsj_2322.ptree,7,12,702..709,company
wsj_2322.ptree,7,15,710..714,said
wsj_2322.ptree,7,20,715..717,it
wsj_2322.ptree,7,23,718..723,would
wsj_2322.ptree,7,26,724..728,file
wsj_2322.ptree,7,29,729..730,a
wsj_2322.ptree,7,31,731..738,delayed
