wsj_2305.ptree,0,4,0..1,.
wsj_2305.ptree,1,5,1..6,START
wsj_2305.ptree,1,7,9..12,The
wsj_2305.ptree,1,9,13..21,Treasury
wsj_2305.ptree,1,12,22..27,plans
wsj_2305.ptree,1,16,28..30,to
wsj_2305.ptree,1,19,31..36,raise
wsj_2305.ptree,1,24,37..38,$
wsj_2305.ptree,1,26,38..41,175
wsj_2305.ptree,1,28,42..49,million
wsj_2305.ptree,1,31,50..52,in
wsj_2305.ptree,1,34,53..56,new
wsj_2305.ptree,1,36,57..61,cash
wsj_2305.ptree,1,39,62..70,Thursday
wsj_2305.ptree,1,42,71..73,by
wsj_2305.ptree,1,47,74..81,selling
wsj_2305.ptree,1,52,82..87,about
wsj_2305.ptree,1,54,88..89,$
wsj_2305.ptree,1,56,89..93,9.75
wsj_2305.ptree,1,58,94..101,billion
wsj_2305.ptree,1,61,102..104,of
wsj_2305.ptree,1,64,105..112,52-week
wsj_2305.ptree,1,66,113..118,bills
wsj_2305.ptree,1,68,119..122,and
wsj_2305.ptree,1,71,123..132,redeeming
wsj_2305.ptree,1,76,133..134,$
wsj_2305.ptree,1,78,134..138,9.58
wsj_2305.ptree,1,80,139..146,billion
wsj_2305.ptree,1,83,147..149,of
wsj_2305.ptree,1,86,150..158,maturing
wsj_2305.ptree,1,88,159..164,bills
wsj_2305.ptree,1,90,164..165,.
wsj_2305.ptree,2,5,168..171,The
wsj_2305.ptree,2,7,172..177,bills
wsj_2305.ptree,2,11,178..182,will
wsj_2305.ptree,2,14,183..185,be
wsj_2305.ptree,2,17,186..191,dated
wsj_2305.ptree,2,20,192..196,Oct.
wsj_2305.ptree,2,22,197..199,26
wsj_2305.ptree,2,24,200..203,and
wsj_2305.ptree,2,27,204..208,will
wsj_2305.ptree,2,30,209..215,mature
wsj_2305.ptree,2,33,216..220,Oct.
wsj_2305.ptree,2,35,221..223,25
wsj_2305.ptree,2,37,223..224,COMMA
wsj_2305.ptree,2,39,225..229,1990
wsj_2305.ptree,2,41,229..230,.
wsj_2305.ptree,3,5,231..235,They
wsj_2305.ptree,3,8,236..240,will
wsj_2305.ptree,3,11,241..243,be
wsj_2305.ptree,3,14,244..253,available
wsj_2305.ptree,3,17,254..256,in
wsj_2305.ptree,3,21,257..264,minimum
wsj_2305.ptree,3,23,265..278,denominations
wsj_2305.ptree,3,26,279..281,of
wsj_2305.ptree,3,29,282..283,$
wsj_2305.ptree,3,31,283..289,10COMMA000
wsj_2305.ptree,3,33,289..290,.
wsj_2305.ptree,4,5,293..297,Bids
wsj_2305.ptree,4,8,298..302,must
wsj_2305.ptree,4,11,303..305,be
wsj_2305.ptree,4,14,306..314,received
wsj_2305.ptree,4,17,315..317,by
wsj_2305.ptree,4,20,318..319,1
wsj_2305.ptree,4,22,320..324,p.m.
wsj_2305.ptree,4,24,325..328,EDT
wsj_2305.ptree,4,27,329..337,Thursday
wsj_2305.ptree,4,31,338..340,at
wsj_2305.ptree,4,34,341..344,the
wsj_2305.ptree,4,36,345..353,Treasury
wsj_2305.ptree,4,38,354..356,or
wsj_2305.ptree,4,41,357..359,at
wsj_2305.ptree,4,44,360..367,Federal
wsj_2305.ptree,4,46,368..375,Reserve
wsj_2305.ptree,4,48,376..381,banks
wsj_2305.ptree,4,50,382..384,or
wsj_2305.ptree,4,52,385..393,branches
wsj_2305.ptree,4,54,393..394,.
