wsj_2336.ptree,0,4,0..1,.
wsj_2336.ptree,1,5,1..6,START
wsj_2336.ptree,1,7,9..16,MedChem
wsj_2336.ptree,1,9,17..25,Products
wsj_2336.ptree,1,11,26..30,Inc.
wsj_2336.ptree,1,14,31..35,said
wsj_2336.ptree,1,20,36..37,a
wsj_2336.ptree,1,22,38..42,U.S.
wsj_2336.ptree,1,24,43..51,District
wsj_2336.ptree,1,26,52..57,Court
wsj_2336.ptree,1,29,58..60,in
wsj_2336.ptree,1,32,61..67,Boston
wsj_2336.ptree,1,35,68..73,ruled
wsj_2336.ptree,1,38,74..78,that
wsj_2336.ptree,1,43,79..80,a
wsj_2336.ptree,1,45,81..90,challenge
wsj_2336.ptree,1,48,91..93,by
wsj_2336.ptree,1,52,94..101,MedChem
wsj_2336.ptree,1,55,102..104,to
wsj_2336.ptree,1,59,105..108,the
wsj_2336.ptree,1,61,109..117,validity
wsj_2336.ptree,1,64,118..120,of
wsj_2336.ptree,1,68,121..122,a
wsj_2336.ptree,1,70,123..127,U.S.
wsj_2336.ptree,1,72,128..134,patent
wsj_2336.ptree,1,75,135..139,held
wsj_2336.ptree,1,78,140..142,by
wsj_2336.ptree,1,81,143..152,Pharmacia
wsj_2336.ptree,1,83,153..157,Inc.
wsj_2336.ptree,1,86,158..161,was
wsj_2336.ptree,1,91,163..170,without
wsj_2336.ptree,1,94,171..176,merit
wsj_2336.ptree,1,96,176..177,.
wsj_2336.ptree,2,6,181..190,Pharmacia
wsj_2336.ptree,2,8,190..191,COMMA
wsj_2336.ptree,2,11,192..197,based
wsj_2336.ptree,2,14,198..200,in
wsj_2336.ptree,2,17,201..207,Upsala
wsj_2336.ptree,2,19,207..208,COMMA
wsj_2336.ptree,2,21,209..215,Sweden
wsj_2336.ptree,2,23,215..216,COMMA
wsj_2336.ptree,2,26,217..220,had
wsj_2336.ptree,2,29,221..228,charged
wsj_2336.ptree,2,32,229..231,in
wsj_2336.ptree,2,36,232..233,a
wsj_2336.ptree,2,38,234..241,lawsuit
wsj_2336.ptree,2,41,242..249,against
wsj_2336.ptree,2,44,250..257,MedChem
wsj_2336.ptree,2,47,258..262,that
wsj_2336.ptree,2,52,263..270,MedChem
wsj_2336.ptree,2,54,270..272,'s
wsj_2336.ptree,2,56,273..279,AMVISC
wsj_2336.ptree,2,58,280..287,product
wsj_2336.ptree,2,60,288..292,line
wsj_2336.ptree,2,63,293..302,infringes
wsj_2336.ptree,2,66,303..305,on
wsj_2336.ptree,2,69,306..309,the
wsj_2336.ptree,2,71,310..319,Pharmacia
wsj_2336.ptree,2,73,320..326,patent
wsj_2336.ptree,2,75,326..327,.
wsj_2336.ptree,3,5,328..331,The
wsj_2336.ptree,3,7,332..338,patent
wsj_2336.ptree,3,10,339..341,is
wsj_2336.ptree,3,13,342..349,related
wsj_2336.ptree,3,16,350..352,to
wsj_2336.ptree,3,20,353..363,hyaluronic
wsj_2336.ptree,3,22,364..368,acid
wsj_2336.ptree,3,24,368..369,COMMA
wsj_2336.ptree,3,28,370..371,a
wsj_2336.ptree,3,30,372..384,rooster-comb
wsj_2336.ptree,3,32,385..392,extract
wsj_2336.ptree,3,35,393..397,used
wsj_2336.ptree,3,38,398..400,in
wsj_2336.ptree,3,41,401..404,eye
wsj_2336.ptree,3,43,405..412,surgery
wsj_2336.ptree,3,45,412..413,.
wsj_2336.ptree,4,5,414..416,In
wsj_2336.ptree,4,8,417..420,its
wsj_2336.ptree,4,10,421..428,lawsuit
wsj_2336.ptree,4,12,428..429,COMMA
wsj_2336.ptree,4,15,430..439,Pharmacia
wsj_2336.ptree,4,18,440..442,is
wsj_2336.ptree,4,21,443..450,seeking
wsj_2336.ptree,4,25,451..462,unspecified
wsj_2336.ptree,4,27,463..470,damages
wsj_2336.ptree,4,29,471..474,and
wsj_2336.ptree,4,32,475..476,a
wsj_2336.ptree,4,34,477..488,preliminary
wsj_2336.ptree,4,36,489..499,injunction
wsj_2336.ptree,4,40,500..502,to
wsj_2336.ptree,4,43,503..508,block
wsj_2336.ptree,4,46,509..516,MedChem
wsj_2336.ptree,4,49,517..521,from
wsj_2336.ptree,4,53,522..529,selling
wsj_2336.ptree,4,56,530..533,the
wsj_2336.ptree,4,58,534..540,AMVISC
wsj_2336.ptree,4,60,541..549,products
wsj_2336.ptree,4,62,549..550,.
wsj_2336.ptree,5,5,551..552,A
wsj_2336.ptree,5,7,553..560,MedChem
wsj_2336.ptree,5,9,561..570,spokesman
wsj_2336.ptree,5,12,571..575,said
wsj_2336.ptree,5,17,576..579,the
wsj_2336.ptree,5,19,580..588,products
wsj_2336.ptree,5,22,589..599,contribute
wsj_2336.ptree,5,28,600..605,about
wsj_2336.ptree,5,30,606..607,a
wsj_2336.ptree,5,32,608..613,third
wsj_2336.ptree,5,35,614..616,of
wsj_2336.ptree,5,39,617..624,MedChem
wsj_2336.ptree,5,41,624..626,'s
wsj_2336.ptree,5,43,627..632,sales
wsj_2336.ptree,5,45,633..636,and
wsj_2336.ptree,5,50,637..639,10
wsj_2336.ptree,5,52,639..640,%
wsj_2336.ptree,5,54,641..643,to
wsj_2336.ptree,5,56,644..646,20
wsj_2336.ptree,5,58,646..647,%
wsj_2336.ptree,5,61,648..650,of
wsj_2336.ptree,5,64,651..654,its
